userName,score,at,content,label
Pengguna Google,1,05-09-2024 14:19,"Iklannya seperti Air bandang, sangat mengganggu sekali",Negatif
Pengguna Google,5,05-09-2024 14:19,Aplikasi yg sangat membantu... walaupun COVID sudah berlalu...tapi belanja online tetap nomer satu....😂😂🥰❤️👍🏻👍🏻,Positif
Pengguna Google,5,05-09-2024 14:17,"belanja lebih mudah dan praktis ,serta pilihan produk bervariasi dan beraneka ragam di Shopee..",Positif
Pengguna Google,5,05-09-2024 14:16,"Tolong di bantu min,bagai mana cara menggunakan shoppe pay nya.thank you",Positif
Pengguna Google,5,05-09-2024 14:16,Bagus sekali,Positif
Pengguna Google,5,05-09-2024 14:15,Sangat puas,Positif
Pengguna Google,5,05-09-2024 14:14,Keren,Positif
Pengguna Google,5,05-09-2024 14:14,ok,Positif
Pengguna Google,5,05-09-2024 14:13,Baik,Positif
Pengguna Google,5,05-09-2024 14:13,Ok,Positif
Pengguna Google,1,05-09-2024 14:13,Sekarang kasi bintang 1 deh karena di bagian ekspidisi benar2 sudah buruk.,Negatif
Pengguna Google,3,05-09-2024 14:13,Bagus sih tapi datangnya lama 5/4 hari,Netral
Pengguna Google,5,05-09-2024 14:13,Belanja di shopee gak pernah mengecewakan .semoga sukses,Positif
Pengguna Google,5,05-09-2024 14:12,sungguh banyak membantu saya...trima kasih shopee,Positif
Pengguna Google,1,05-09-2024 14:12,Kok saya gak bisa aktipkan Shopee payliter kenapa,Negatif
Pengguna Google,1,05-09-2024 14:12,"Tiap ada case pengembalian dana gak pernah nemu titik terang! Apalagi sekarang ekspedisi dimonopoli gak bisa milih. Apesnya tiap ada case barang hilang, barang gak lengkap, jasa pengirimannya dari SPX.",Negatif
Pengguna Google,5,05-09-2024 14:12,GOOD,Positif
Pengguna Google,5,05-09-2024 14:11,mantap,Positif
Pengguna Google,5,05-09-2024 14:11,Pengiriman cepat shoppe memang mantap👍👍👍,Positif
Pengguna Google,2,05-09-2024 14:11,"Ada apa dengan Shopee, biasanya sesama Jatim kalau belanja 30rb ke atas dapat gratis ongkir,kalaupun di bawa 30 ongkir paling mahal 7.000...sekarang sampe 25rban",Negatif
Pengguna Google,5,05-09-2024 14:10,sangat membantu saya suka saya suka,Positif
Pengguna Google,5,05-09-2024 14:09,Okee,Positif
Pengguna Google,5,05-09-2024 14:09,TOP !,Positif
Pengguna Google,5,05-09-2024 14:07,mohon lebih ditingkatkan lgi,Positif
Pengguna Google,5,05-09-2024 14:07,mantap....,Positif
Pengguna Google,5,05-09-2024 14:06,bagus,Positif
Pengguna Google,5,05-09-2024 14:05,Seneng banget beli d Sini,Positif
Pengguna Google,5,05-09-2024 14:05,aplikasi ini sangat berguna untuk belajar online dan diskon nya sangat murah dan ongkir nya sangat murah,Positif
Pengguna Google,5,05-09-2024 14:04,Semoga pelayanannya lebih baik. Dn sllu amanah.,Positif
Pengguna Google,1,05-09-2024 14:03,"Parah juga ni sophee, ga beres, masa baru 1 kali reture barang, COD gw sdh di blok, dasar aplikasi edan, mana barang pesanan bisa hilang lagii, astagaaa SPX eror ga beres,.",Negatif
Pengguna Google,5,05-09-2024 14:03,Mantap,Positif
Pengguna Google,5,05-09-2024 14:02,jos,Positif
Pengguna Google,1,05-09-2024 14:02,lemot bngt,Negatif
Pengguna Google,5,05-09-2024 14:02,good job,Positif
Pengguna Google,3,05-09-2024 14:02,😱😬,Netral
Pengguna Google,4,05-09-2024 14:01,"tolong buat tim shoppe di perbaiki lagi dari infonya buat barang yg diem lebih dari 1 hari atau yg mengalami pengecekan 2-3 hari, padahal punya email pengguna tapi kalo ada apa apa harus lapor cs dulu sama bikin laporan dulu jadi ga efisien",Positif
Pengguna Google,5,05-09-2024 14:01,bermanfaat,Positif
Pengguna Google,5,05-09-2024 14:01,suka sekali,Positif
Pengguna Google,5,05-09-2024 14:00,Good,Positif
Pengguna Google,5,05-09-2024 13:59,Terima kasih shopee semoga lancar terus,Positif
Pengguna Google,5,05-09-2024 13:59,Mantap,Positif
Pengguna Google,5,05-09-2024 13:58,Lumayan cerdas,Positif
Pengguna Google,5,05-09-2024 13:58,Bagus dan murah murah,Positif
Pengguna Google,5,05-09-2024 13:57,Sangat baguss,Positif
Pengguna Google,5,05-09-2024 13:57,"Shopee makin baik dan respon cepat bilamana konsumen ada komplain terhadap yg di beli nya, makin sukses dan makin lancar",Positif
Pengguna Google,5,05-09-2024 13:56,"shopee berguna bgt klo buat beli""😻",Positif
Pengguna Google,1,05-09-2024 13:55,"Ngajuin pengembalian barang, hanya bisa melalui SPX. Sementara sdh mendatangi beberapa SPX yg disarankan app, tapi gak nemu konternya satupun. Telepon dan alamat juga gak ada di Google Map. Apakah konter SPX nya rumah warga?",Negatif
Pengguna Google,5,05-09-2024 13:54,baik,Positif
Pengguna Google,1,05-09-2024 13:54,Percuma soppy ad COD kl barang g sesuai barang bs d balikin tp asil nya 2 barang DTG g sesuai malahan skrg g BS COD LG...lbh baik skxian aj g ad cod...udh pakai iklan d lebihin tp asil nya nihil.....,Negatif
Pengguna Google,5,05-09-2024 13:54,Puas banget p,Positif
Pengguna Google,5,05-09-2024 13:54,TOLONG HARGAA DI SHOPEE JANGAN DI NAIKAN IYAAA ONGKOS KIRIM NYAAA BIAAR SESUAI DENGAN ISI KANTOOONG MANUSIAAA,Positif
Pengguna Google,5,05-09-2024 13:54,Sangat memudahkan dlm belanja.,Positif
Pengguna Google,4,05-09-2024 13:53,ok,Positif
Pengguna Google,5,05-09-2024 13:52,Mantap dan nyaman dan terpercaya,Positif
Pengguna Google,5,05-09-2024 13:52,barang bagusss,Positif
Pengguna Google,4,05-09-2024 13:51,terbaik,Positif
Pengguna Google,5,05-09-2024 13:50,Ni nii itu dpt yg jika jinki jikp ada opl Niki video xiu loaverty bijio niki ui ini oski. opl. Niki opl Lopes ada ji ko nikil ni. ini ij ini bikin xiu dpt ui. Aminki itu Nini Carlina Ni Nini ni ad jin dpt itu ni Niki opl klop'b xiu Niki jui xiu dpt ui78 amixiki ik 'b ni biu ni mas pko PK.koopl. ni c ;ciki dert bida nit ni bisa biy moba bi moa di itu nit nik.opl. nik. mie hui koopl.mo nik.milk {Yami nikimi yohande}{ni :GB;s; GB. V.:s biu . Niki video opl biru nik apa via vallen 670056sera?s.,Positif
Pengguna Google,5,05-09-2024 13:49,mantap,Positif
Pengguna Google,5,05-09-2024 13:49,sangat bangus,Positif
Pengguna Google,4,05-09-2024 13:49,kenapa ya shoppe saya tidak bisa di buka dari tdi pagi sampai skrng dan sudah 3 kali istal ulang msih dk bisa di buka,Positif
Pengguna Google,5,05-09-2024 13:48,Mudah mendapatkan barang,Positif
Pengguna Google,5,05-09-2024 13:48,Brlanja gampang,Positif
Pengguna Google,5,05-09-2024 13:48,Mantap,Positif
Pengguna Google,4,05-09-2024 13:48,Shopee pee,Positif
Pengguna Google,5,05-09-2024 13:48,Good👍,Positif
Pengguna Google,5,05-09-2024 13:48,ok,Positif
Pengguna Google,1,05-09-2024 13:47,"Jujur sy seneng belanja di shopee, bnyk poucer geratis ongkir nya, tp dari segi keamana shopee msh minim. di shopee masih banyak toko² yg brengsek, yg suka nipu, bebas banget mereka, kemaren sy di Rugikan 800rbuan, di 2 Toko yg bersekongkol secara berencana buat nipu, hampir 2X sy di tipu, dan masalah ini sdh sy lapor kan ke pihak Shopee, tapi hasil nya Nihil. Balasan dr shopee apa.. Toko sdh Nonaktifkan. Tp nyatanya toko tsb masih aktif smpai sekaran. Sehebat² Shopee masih Hebat para penipu.",Negatif
Pengguna Google,5,05-09-2024 13:47,Sangat baik,Positif
Pengguna Google,5,05-09-2024 13:47,Alhamdulillah sangat membantu,Positif
Pengguna Google,5,05-09-2024 13:47,sangat bagus,Positif
Pengguna Google,5,05-09-2024 13:47,mantaap,Positif
Pengguna Google,5,05-09-2024 13:47,The best platform,Positif
Pengguna Google,3,05-09-2024 13:47,mantap,Netral
Pengguna Google,5,05-09-2024 13:45,Abi,Positif
Pengguna Google,5,05-09-2024 13:45,👍,Positif
Pengguna Google,1,05-09-2024 13:44,"Begitu buka aplikasi langsunt Live ,itu ganggu banget dan bikin LAG. ANJIING",Negatif
Pengguna Google,5,05-09-2024 13:44,belanja shoppe mntap.,Positif
Pengguna Google,5,05-09-2024 13:44,Sangat cocok o,Positif
Pengguna Google,5,05-09-2024 13:43,sangat bagus,Positif
Pengguna Google,5,05-09-2024 13:42,sangat memudahkan berbelanja,Positif
Pengguna Google,5,05-09-2024 13:42,bagus,Positif
Pengguna Google,5,05-09-2024 13:42,bagus jualanya juga murah banget 🤗,Positif
Pengguna Google,4,05-09-2024 13:41,👍,Positif
Pengguna Google,5,05-09-2024 13:41,terimakasih atas hadiah nya,Positif
Pengguna Google,4,05-09-2024 13:40,shopee sip oke,Positif
Pengguna Google,5,05-09-2024 13:37,good,Positif
Pengguna Google,5,05-09-2024 13:37,"Bagus, banyak promo ongkir dan pelayanan juga baik",Positif
Pengguna Google,5,05-09-2024 13:36,Sangat membantu.🙏☺️,Positif
Pengguna Google,5,05-09-2024 13:36,bagus murah,Positif
Pengguna Google,4,05-09-2024 13:36,Ka knapa ya Shopee aku udh di perbarui tp ga bsa lihat beranda tulisan nya tidak ada internet pdahal kuota msih bnyak dan jaringan jg bagus,Positif
Pengguna Google,5,05-09-2024 13:34,Pembelian memuaskan,Positif
Pengguna Google,3,05-09-2024 13:34,❤️😇,Netral
Pengguna Google,5,05-09-2024 13:34,terbaik,Positif
Pengguna Google,1,05-09-2024 13:33,"Ayolah massa paket dari jam 7:51 sampe jam 20:33 belum sampe juga, gaada kemajuan dalam hal pengiriman",Negatif
Pengguna Google,5,05-09-2024 13:33,best,Positif
Pengguna Google,5,05-09-2024 13:33,"Bagus, aplikasi gak berat. Masalahnya toko masih banyak nipu",Positif
Pengguna Google,5,05-09-2024 13:32,Bgus,Positif
Pengguna Google,1,05-09-2024 13:32,😤😪,Negatif
Pengguna Google,5,05-09-2024 13:31,sangatlah membantu,Positif
Pengguna Google,5,05-09-2024 13:31,"produk shopee ok"".hrganya tejangkau.",Positif
Pengguna Google,5,05-09-2024 13:31,mantap,Positif
Pengguna Google,5,05-09-2024 13:30,Sangat membantu terimakasih....,Positif
Pengguna Google,4,05-09-2024 13:30,godd 🤗,Positif
Pengguna Google,5,05-09-2024 13:29,mantap ya,Positif
Pengguna Google,4,05-09-2024 13:29,mantap belanja di shopee,Positif
Pengguna Google,5,05-09-2024 13:29,Mudah dan lengkap,Positif
Pengguna Google,4,05-09-2024 13:28,sangat bagus,Positif
Pengguna Google,5,05-09-2024 13:28,sangat membantu,Positif
Pengguna Google,5,05-09-2024 13:28,bagus sangat mmbantu,Positif
Pengguna Google,5,05-09-2024 13:27,sangat baik,Positif
Pengguna Google,5,05-09-2024 13:27,Saya baru kali ini menemukan apk yg sangat murah banyak promonya,Positif
Pengguna Google,5,05-09-2024 13:27,pertahankan terus pelayanan'nya. shopee memang terbaik.,Positif
Pengguna Google,5,05-09-2024 13:26,bagus,Positif
Pengguna Google,4,05-09-2024 13:26,baguss,Positif
Pengguna Google,5,05-09-2024 13:25,sangat terbaik sekaliee,Positif
Pengguna Google,5,05-09-2024 13:25,sangat bermanfaat makasih shopee,Positif
Pengguna Google,1,05-09-2024 13:25,"Sebagai seller saya merasa rugi, potongan admin mencapai 20rban. Padahal masih sesama jawa barat (bdg-bekasi), jadi bukannya untung malah sering nombok",Negatif
Pengguna Google,5,05-09-2024 13:25,Mantap,Positif
Pengguna Google,5,05-09-2024 13:24,"waw keren...,,klu klu dapat diskon gratis ongkir blanja trus dong..pa lagi diskon beli produknya...,mkasihh ....",Positif
Pengguna Google,5,05-09-2024 13:24,belanja jadi puas,Positif
Pengguna Google,5,05-09-2024 13:23,Ok,Positif
Pengguna Google,5,05-09-2024 13:22,mudah dan bagus sangat membantu,Positif
Pengguna Google,5,05-09-2024 13:22,perbanyak hadiah nya lagi donk,Positif
Pengguna Google,5,05-09-2024 13:22,mantap,Positif
Pengguna Google,5,05-09-2024 13:21,mantap 👍,Positif
Pengguna Google,4,05-09-2024 13:21,ok,Positif
Pengguna Google,5,05-09-2024 13:20,"Kal bisa kedepannya ditambahin lgi dong Gratis Ongkir.y,, krna kadang pesan sesuatu itu lebih tinggi Ongkir di banding Harga Paket.y,,",Positif
Pengguna Google,5,05-09-2024 13:20,rekomendasi banget,Positif
Pengguna Google,1,05-09-2024 13:19,Menggangu,Negatif
Pengguna Google,5,05-09-2024 13:19,terbaikk dan aman semoga semakin terjamin dan sukses kedepanya shoplee,Positif
Pengguna Google,5,05-09-2024 13:19,memuaskan,Positif
Pengguna Google,5,05-09-2024 13:19,ok,Positif
Pengguna Google,5,05-09-2024 13:19,Mudah dan murah berbelanja di Shoppe,Positif
Pengguna Google,4,05-09-2024 13:18,"Memudahkan kita untuk brbelnja online...harga lebih terjangkau.terimakasih Shopie,, cuman sedih nya pernah ketipu aja waktu pembelian barang melalui Shopie dan rugi 600 rbu😭",Positif
Pengguna Google,5,05-09-2024 13:17,"Inii kenapa yaa Sudah 2 hari ini shopee saya tidak bisa melihat profil shopee saya sendiri?? Setiap mau ke profil shopee saya, mau cari barang, atau mau kunjungi toko malah halaman tidak tersedia terus?? Tapi anehnya kalo gamenya bisa dipakai, tolong perbaikan nya yaa..",Positif
Pengguna Google,5,05-09-2024 13:17,bagus banget,Positif
Pengguna Google,5,05-09-2024 13:16,mantap,Positif
Pengguna Google,1,05-09-2024 13:16,Woy ini gimana to kok saya mengisi nomor saya tapi pihak shopee tidak bisa memverifikasi log in,Negatif
Pengguna Google,5,05-09-2024 13:16,baik,Positif
Pengguna Google,1,05-09-2024 13:15,"Lagi dan lagi, barang yg dikirim hilang ntah kemana, tutup aja itu SPX. Pada gk ada yg bisa kerja kayaknya.",Negatif
Pengguna Google,5,05-09-2024 13:14,Baik,Positif
Pengguna Google,5,05-09-2024 13:14,Mantaaaap shoope sangat membantu blom diskon ongkirnya tiap hari ada teruuus,Positif
Pengguna Google,5,05-09-2024 13:14,sangat cocok untuk Anda,Positif
Pengguna Google,4,05-09-2024 13:13,mantap bener,Positif
Pengguna Google,5,05-09-2024 13:13,"Marketplace yg serba murah, good job",Positif
Pengguna Google,5,05-09-2024 13:12,aplikasi nya sangat baik,Positif
Pengguna Google,1,05-09-2024 13:12,Semakin lelet kayak keong.,Negatif
Pengguna Google,4,05-09-2024 13:11,coba yah,Positif
Pengguna Google,5,05-09-2024 13:11,mantap,Positif
Pengguna Google,5,05-09-2024 13:11,sangat puas,Positif
Pengguna Google,5,05-09-2024 13:10,Mantapbshopping,Positif
Pengguna Google,5,05-09-2024 13:09,Belanja paling enak ya dishopee,Positif
Pengguna Google,5,05-09-2024 13:09,👍👍👍🤞,Positif
Pengguna Google,5,05-09-2024 13:09,Ongkir yg terjangkau untuk pulau Sumatra..mantull,Positif
Pengguna Google,5,05-09-2024 13:08,👍👍,Positif
Pengguna Google,5,05-09-2024 13:08,Bagus banget sangat bermanfaat nuat belanja,Positif
Pengguna Google,5,05-09-2024 13:08,Sangat²,Positif
Pengguna Google,5,05-09-2024 13:07,mantap,Positif
Pengguna Google,5,05-09-2024 13:07,aplikasinya berguna dan aku sering pesen barang yg harganya tidak bertambah sesuai dengan harga yg ada awal produk muncul,Positif
Pengguna Google,5,05-09-2024 13:06,luar biasa,Positif
Pengguna Google,5,05-09-2024 13:06,mantap,Positif
Pengguna Google,5,05-09-2024 13:05,Mantap,Positif
Pengguna Google,3,05-09-2024 13:05,"Bintang 3 dulu karena banyak penjual penipu dengan barang bagus harganya super murah barang A yg sampai barang B,setelah barang di kirim pihak penjual langsung memblokir saya",Netral
Pengguna Google,4,05-09-2024 13:04,sangat bagusss,Positif
Pengguna Google,2,05-09-2024 13:03,"spx mengecewakan barang belum sampai juga, apalagi jika di bungkus besar tambah lama, karena kurir pasti pilih size kecil hitungan banyak banyakan kirim barang, tiktok lebih baik juga ada potongan ongkir nyampainya pasti bisa dipastikan kedepanya tiktok akan mengalahkan shopee lewat e commerce tokopedianya, percayalah jasa bukan hanya sekedar murah tapi sampai tidaknya barang ke konsumen sesuai estimasi itu yang di pilih konsumen",Negatif
Pengguna Google,5,05-09-2024 13:03,"Bagus,,terbantu",Positif
Pengguna Google,5,05-09-2024 13:03,"Terima kasih Tim Shopee luar biasa.. sangat membantu, Pertahankan jika perlu di tingkatkan, sukses selalu.. salam untuk tim shopee..👍🙏🏻",Positif
Pengguna Google,5,05-09-2024 13:02,Mantap,Positif
Pengguna Google,5,05-09-2024 13:01,Shope is the best.. kerenz bagus 👍🏼👍🏼👍🏼,Positif
Pengguna Google,1,05-09-2024 13:01,Biaya admin bgi penjual semakin gila,Negatif
Pengguna Google,5,05-09-2024 13:00,terpercaya recomend bgt pokok nya,Positif
Pengguna Google,5,05-09-2024 13:00,Shopee Mantap Betul.,Positif
Pengguna Google,1,05-09-2024 13:00,"Update terbaru sampah, navigasinya gajelas skrol kebawah malah terklik produk",Negatif
Pengguna Google,5,05-09-2024 12:59,Keren sangay membantu,Positif
Pengguna Google,5,05-09-2024 12:58,Bagus,Positif
Pengguna Google,3,05-09-2024 12:57,Kenapa hari ini akun shopee belanja saya tidak bisa dibuka min hanya kedip kedip terus padahal lg ada transaksi belanja gimana ini min,Netral
Pengguna Google,5,05-09-2024 12:56,belum ada,Positif
Pengguna Google,5,05-09-2024 12:56,Mantap terus amanah,Positif
Pengguna Google,5,05-09-2024 12:55,Terpercaya pastinya ya,Positif
Pengguna Google,5,05-09-2024 12:55,"Belanja di shopee bener2 buat nagih ya... Selain harga nya yg masih bisa dijangkau, di shopee bnyk dpt voucher, discon ya.... Pengirimannya juga tidak lama. Dan stelah barang sampai tidak ada yg rusak. Kurir nya juga baik banget",Positif
Pengguna Google,5,05-09-2024 12:55,Bagus dan menyenangkan.,Positif
Pengguna Google,5,05-09-2024 12:54,Shopee memang okeh,Positif
Pengguna Google,5,05-09-2024 12:54,pelayanan memuaskan,Positif
Pengguna Google,5,05-09-2024 12:53,ok,Positif
Pengguna Google,5,05-09-2024 12:53,Saat belanja yg menyenangkan mudah digunakan dan sangat bermanfaat sekali..mase...,Positif
Pengguna Google,5,05-09-2024 12:53,Shopee sangat membantu terima kasih dan sangat beruntung ada aplikasi Shopee.,Positif
Pengguna Google,5,05-09-2024 12:53,Mantap,Positif
Pengguna Google,5,05-09-2024 12:51,Aplikasi nya sangat membantu untuk belanja dan memberikan barang murah dan berkualitas,Positif
Pengguna Google,5,05-09-2024 12:50,Mantap,Positif
Pengguna Google,5,05-09-2024 12:50,Mudah praktis,Positif
Pengguna Google,5,05-09-2024 12:48,Mantap,Positif
Pengguna Google,5,05-09-2024 12:47,Beguss🤍,Positif
Pengguna Google,5,05-09-2024 12:47,aplikasi ini sangat membantu,Positif
Pengguna Google,5,05-09-2024 12:46,👌🏽,Positif
Pengguna Google,5,05-09-2024 12:44,Ok,Positif
Pengguna Google,5,05-09-2024 12:43,Semua tokonya amanah bagus good job,Positif
Pengguna Google,5,05-09-2024 12:43,Belanja,Positif
Pengguna Google,5,05-09-2024 12:42,Baik cepat,Positif
Pengguna Google,1,05-09-2024 12:42,iklannya bikin kesel dari tiktok ke sini,Negatif
Pengguna Google,5,05-09-2024 12:42,"Belanja mudah dari rumah,dapat harga lebih murah dengan kualitas yang baik",Positif
Pengguna Google,1,05-09-2024 12:40,Di suruh vrefikasi malah ngebug sendiri aplikasinya koneksi gagal di aplikasi lain lancar2 aja emng ada robot yang pesan di shopee pke segala vrefikasi bukan robot segala,Negatif
Pengguna Google,5,05-09-2024 12:40,Ok,Positif
Pengguna Google,5,05-09-2024 12:40,Tapi sayang saya tidak bisa SPAY PINJAM DATA hanya bisa di pakai sekali saja,Positif
Pengguna Google,4,05-09-2024 12:40,Pliiisss adain lagi gratong buat kurir selain shopee. Karna kalo ke rumahku spx lama bgt,Positif
Pengguna Google,4,05-09-2024 12:39,Bagus,Positif
Pengguna Google,5,05-09-2024 12:39,Mantap,Positif
Pengguna Google,5,05-09-2024 12:39,mantap,Positif
Pengguna Google,5,05-09-2024 12:38,Belanja lebih mudah dan aman.,Positif
Pengguna Google,5,05-09-2024 12:38,Hanya di shope belanja jadi mudah dan hemat,Positif
Pengguna Google,5,05-09-2024 12:38,Bagus .....ada peningkatan 👍,Positif
Pengguna Google,5,05-09-2024 12:38,Sopipayletter adalah maut,Positif
Pengguna Google,5,05-09-2024 12:37,Miiin lemoot banget.,Positif
Pengguna Google,5,05-09-2024 12:37,Aplikasi yg sangat baik untuk shopping mangga para warga sok geura pake aplikasi shopee di jamin barang original pokok na mah 👍,Positif
Pengguna Google,5,05-09-2024 12:36,Shopee belanja tebaik,Positif
Pengguna Google,5,05-09-2024 12:36,Belanja makin mudah Dan murah Terimakasih atas pelayanannya 🙏,Positif
Pengguna Google,5,05-09-2024 12:34,Oke,Positif
Pengguna Google,5,05-09-2024 12:34,Memudahkan dan memuaskan !,Positif
Pengguna Google,5,05-09-2024 12:34,Terbaik👍👍,Positif
Pengguna Google,4,05-09-2024 12:33,"Shopee menarik ada afiliatnya cuman sayang pendaftaranya gagal terus karena npwp harus dipadankan sedangkan dipadankan butuh epin, buat ngurus epin harus kelantor pajak, pas monet youtube ga seribet shopee apliat karena gaperlu npwp ktp",Positif
Pengguna Google,5,05-09-2024 12:33,Bersama shopie belanja jadi mudah dan murah,Positif
Pengguna Google,5,05-09-2024 12:32,Belanja di shoppe lebih hemat waktu dan biaya tranportasi. Harga juga lebih murah dari toko offline.,Positif
Pengguna Google,5,05-09-2024 12:31,Aplikasi yang sangat bagus dan digunakan belanja,Positif
Pengguna Google,4,05-09-2024 12:30,sangat suka,Positif
Pengguna Google,4,05-09-2024 12:30,Semoga selalu amanah produk yg di jualkan,Positif
Pengguna Google,3,05-09-2024 12:30,Mantap betul betul betul betul betul betul betul,Netral
Pengguna Google,5,05-09-2024 12:29,paling bagus di shopee,Positif
Pengguna Google,5,05-09-2024 12:29,Bagus,Positif
Pengguna Google,5,05-09-2024 12:29,ok banget sangat membantu,Positif
Pengguna Google,1,05-09-2024 12:28,SETIAP NONTON LIVE DI SHOPEE SEPALU TIDAK BISA DI PALEMBANG.....,Negatif
Pengguna Google,5,05-09-2024 12:28,Bagus,Positif
Pengguna Google,5,05-09-2024 12:26,Aplikasi jelek kurang dalam pengiriman terlambat,Positif
Pengguna Google,5,05-09-2024 12:26,Terimakasih s,Positif
Pengguna Google,5,05-09-2024 12:26,mantap,Positif
Pengguna Google,1,05-09-2024 12:24,"aplikasi busuk, ada limit di shopypaylater 1.2ratus ga bisa digunakan, pokokoknya jelek lah shopi... shopi sngat sangat jelek, dari 2tahun yg lalu saya mau aktifin shopi pinjam tdk bisa trus , shopi sangat jelek buruk,payah, nyesel gua download shopi, jgn ada yg gunakan aplikasi ini",Negatif
Pengguna Google,5,05-09-2024 12:22,sejauh ini inilah yang paling jauh,Positif
Pengguna Google,5,05-09-2024 12:21,Pelayanan bagus,Positif
Pengguna Google,5,05-09-2024 12:19,Sangat baik belanja lebih mudah dan murah.,Positif
Pengguna Google,5,05-09-2024 12:18,suka shopee,Positif
Pengguna Google,5,05-09-2024 12:18,Shoping memang app belanja yg oke,Positif
Pengguna Google,5,05-09-2024 12:18,bagus,Positif
Pengguna Google,1,05-09-2024 12:18,"Notif shopee lu ngerepotin bangett njirr.. setiap ad notif langsung otomatis ke apk shope nya, heiii lu kira lu doang yg mau dibuka kalo org lgi urgent ngetik tiba2 muncul notif. Auto ke shope langsung. Kesel jd nya. Orang2 bisa kok ada waktunya buka shope ga harus setiap notif muncul langsung buka otomatis sndiri. Mana semakin di upgrade semakin jelek. Selesai co barang ga bisa ubah ekspedisi sendiri. Jelek pokoknya. Sya sbg seller dn customer shope. Kecewa",Negatif
Pengguna Google,1,05-09-2024 12:18,"Parah shopee 4 Paket saya sudah 1 minggu belum juga 1 pun yang sampe, spx sangat sangat lelet",Negatif
Pengguna Google,5,05-09-2024 12:18,Good,Positif
Pengguna Google,5,05-09-2024 12:17,Sangat membantu dlm berbelanja,Positif
Pengguna Google,5,05-09-2024 12:17,Bagus,Positif
Pengguna Google,5,05-09-2024 12:17,Matap,Positif
Pengguna Google,5,05-09-2024 12:16,Toko² amanah,Positif
Pengguna Google,5,05-09-2024 12:14,good,Positif
Pengguna Google,5,05-09-2024 12:14,"Ok,sesuai dgn janjinya ..",Positif
Pengguna Google,2,05-09-2024 12:14,Tolong diperbaiki bagian tranfer ke virtual account transfer selalu gagal,Negatif
Pengguna Google,5,05-09-2024 12:14,Whacingcong,Positif
Pengguna Google,5,05-09-2024 12:14,Belajar jualan lah,Positif
Pengguna Google,1,05-09-2024 12:13,"Bisa ga jgn ada double order ke shoppeefood kasian drivernya kita jg jadi lama nunggu orderan, mau di batalin gabisa mesti tlp cs aneh dasar. Kapok pake shoppeefood",Negatif
Pengguna Google,1,05-09-2024 12:12,Pihak aplikasi tolong lah iklan Anda sangat mengganggu waktu penggunaan HP saya waktu digunakan.. Iklan Anda termasuk virus di hp saya apa perlu saya laporkan iklan Anda bolak-balik muncul di HP saya,Negatif
Pengguna Google,5,05-09-2024 12:12,Nice,Positif
Pengguna Google,5,05-09-2024 12:11,"Saya suka belanja di Shopee, murah dan kualitas mantap",Positif
Pengguna Google,1,05-09-2024 12:11,"Parah ini aplikasi.... Di telfon admin shopee suruh pengajuan Spinjam ga ACC Maaf ya , data² saya jangan di salah gunakan",Negatif
Pengguna Google,5,05-09-2024 12:10,𝕞𝕒𝕥𝕒𝕓 𝕝𝕖𝕟𝕘𝕜𝕒𝕡 𝕔𝕖𝕡𝕒𝕥 𝕥𝕣𝕚𝕞 𝕤𝕙𝕠𝕡𝕡𝕚,Positif
Pengguna Google,5,05-09-2024 12:10,"Sangat mudah, untuk belanja online barang nya lengkap, Saya kasi 5 bintang, supaya toko online dapat di percaya dan amanah",Positif
Pengguna Google,5,05-09-2024 12:09,good,Positif
Pengguna Google,2,05-09-2024 12:08,"Semenjak shopee sudah memiliki expedisi spx,paket saya datangnya makin lama,memangsih datangnya sesuai tanggal masa sih dari Medan ke Sumatra Barat sampai 1 Minggu,lebih baik anda pakai expedisi jnt lagi yang free ongkir,enakan belanja di tiktok sekarang dari JKT aja ke Sumbar hanya 3 hari,,parah ni shopee mau untung besar bikin expedisi sendiri,eh dtgnya malah semakin lambat",Negatif
Pengguna Google,5,05-09-2024 12:08,ok,Positif
Pengguna Google,5,05-09-2024 12:08,sll merasa puas setiap belanja dishope,Positif
Pengguna Google,5,05-09-2024 12:07,Sangat bagus sekali,Positif
Pengguna Google,5,05-09-2024 12:07,Nice,Positif
Pengguna Google,5,05-09-2024 12:07,Ok,Positif
Pengguna Google,5,05-09-2024 12:07,Deskripsi kan ulasan anda,Positif
Pengguna Google,5,05-09-2024 12:07,Semoga salalu amanah dalam mengirim barang👍👍,Positif
Pengguna Google,1,05-09-2024 12:06,Selalu gabisa mesen selalu di tolak karena melakukan aktivas tidak wajar padahal baru buat akun. Tolong bantuan nya,Negatif
Pengguna Google,5,05-09-2024 12:06,Anjay,Positif
Pengguna Google,1,05-09-2024 12:06,"Masa pengirimannya shoope expres mulu, harus fair lah, masa ganti kurir yg lain dmahalin",Negatif
Pengguna Google,5,05-09-2024 12:06,Saya kasih bintang 5 soppy sangat membantu,Positif
Pengguna Google,5,05-09-2024 12:06,Good jod man,Positif
Pengguna Google,1,05-09-2024 12:05,Cintai produk lokal teman-teman,Negatif
Pengguna Google,5,05-09-2024 12:05,Sangat baik,Positif
Pengguna Google,5,05-09-2024 12:05,Suka dengan apk ini semoga bisa semakin membantu orang banyak,Positif
Pengguna Google,5,05-09-2024 12:04,Apk belanja online terbaik menurut ku,Positif
Pengguna Google,5,05-09-2024 12:04,mantap,Positif
